,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Dalton,Knecht,SG,23,198,215,13,69,7.77,7.66,7.78,12.2,7.42,11.76,7.35,6.44,72.2,8.1,71.42,8.21,75.12,80.28,5.71,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bronny,James,PG,20,191,190,13,50,7.32,6.32,7.69,9.31,7.41,8.32,7.31,6.33,51.4,6.99,54.7,8.32,57.7,64.6,5.53,6.13,57.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ja,Morant,PG,25,188,174,14,69,7.77,10.31,7.74,15.29,7.45,9.1,7.3,6.44,80.4,9.43,80.28,13.08,85.7,86.43,6.06,6.27,78.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,Edey,C,22,224,285,14,69,7.63,7.85,7.64,13.33,7.55,6.41,7.18,8.85,66.9,14.4,53.92,7.22,67.13,78.33,5.65,7.22,70.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Santi,Aldama,PF,24,211,215,14,69,7.77,7.66,7.69,12.64,7.46,9.99,7.32,7.33,70.6,10.76,66.99,8.21,76.85,80.28,5.71,6.62,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Clarke,PF,28,203,215,14,69,7.77,8.1,7.69,12.2,7.55,6.0,7.0,8.21,66.5,10.76,66.99,7.77,72.42,75.85,5.71,6.89,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,GG,Jackson,SF,20,206,215,14,69,7.63,7.85,7.69,12.52,7.44,9.66,7.31,7.22,65.4,9.07,66.13,8.04,69.5,79.95,5.73,6.49,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kentavious,Caldwell-Pope,SG,32,196,204,14,69,8.66,7.21,7.78,10.87,7.42,10.87,7.35,6.71,70.6,8.1,71.42,7.77,72.42,71.42,6.06,6.36,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ty,Jerome,PG,28,196,195,14,50,7.44,6.8,7.78,10.32,7.44,9.24,7.34,6.36,61.2,7.16,59.0,9.24,63.6,62.6,5.58,6.14,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Scotty,Pippen Jr.,PG,24,188,191,14,69,7.77,7.21,7.74,11.31,7.44,9.1,7.32,6.44,66.5,7.66,71.42,9.99,76.85,80.28,5.89,6.17,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaylen,Wells,SG,21,196,200,14,69,7.63,7.04,7.69,10.89,7.42,9.66,7.31,6.65,61.6,8.26,66.13,7.63,69.5,78.33,5.65,6.32,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Clarke,SG,22,196,200,14,69,7.63,6.63,7.69,10.48,7.42,9.26,7.31,6.65,57.8,8.26,62.02,7.63,69.5,78.33,5.65,6.25,64.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Taylor,Hendricks,PF,21,206,215,14,69,7.63,7.04,7.64,11.29,7.44,8.85,7.31,7.63,61.6,10.29,62.02,7.63,71.23,78.33,5.73,6.98,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dariq,Whitehead,SF,21,198,220,14,69,7.63,7.04,7.69,10.89,7.42,9.66,7.31,6.81,61.6,8.66,62.02,7.63,69.5,76.71,5.65,6.32,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bam,Adebayo,C,28,206,255,15,83,7.94,9.37,7.73,15.23,7.51,6.97,7.19,8.43,84.2,14.72,82.76,10.86,88.62,90.54,6.17,7.17,85.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyler,Herro,SG,26,196,195,15,69,7.77,8.99,7.81,13.53,7.42,12.64,7.35,6.44,74.7,9.43,75.85,9.99,81.28,82.98,5.71,6.17,75.7,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andrew,Wiggins,SF,30,201,222,15,69,7.77,8.99,7.69,13.08,7.44,9.99,7.32,7.33,72.2,9.87,66.99,8.21,72.42,75.85,5.89,6.71,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Norman,Powell,SG,32,193,215,15,69,7.77,8.99,7.78,13.53,7.44,10.87,7.36,6.44,74.7,8.1,71.42,8.21,76.85,75.85,5.71,6.17,73.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaime,Jaquez Jr.,SF,24,198,225,15,69,7.77,8.1,7.69,12.2,7.46,8.21,7.28,7.33,70.6,9.87,66.99,8.66,75.12,80.28,5.89,6.53,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Jovic,PF,22,208,220,15,69,7.63,7.44,7.69,11.7,7.44,9.66,7.32,7.22,65.4,9.48,62.02,8.04,71.23,78.33,5.65,6.57,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Simone,Fontecchio,SF,29,203,210,15,69,7.77,7.21,7.78,11.76,7.44,10.87,7.35,6.89,69.0,8.54,66.99,7.77,72.42,75.85,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Davion,Mitchell,PG,27,183,205,15,83,7.94,6.94,7.73,11.35,7.45,9.4,7.34,6.49,72.5,7.92,82.76,10.37,83.76,82.76,6.46,6.29,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kel'el,Ware,C,21,213,230,15,69,7.63,7.44,7.6,12.11,7.51,6.81,7.23,8.44,61.6,11.92,57.92,7.22,67.13,78.33,5.65,7.22,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pelle,Larsson,SG,23,196,200,15,69,7.77,6.77,7.74,10.87,7.44,9.99,7.33,6.71,66.5,8.54,66.99,7.77,72.42,80.28,5.71,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dru,Smith,PG,27,188,190,15,69,7.77,6.77,7.74,10.87,7.42,9.1,7.32,6.44,66.5,7.66,71.42,9.99,76.85,75.85,5.89,6.17,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keshad,Johnson,SF,23,201,215,15,69,7.77,6.77,7.69,10.87,7.44,8.66,7.3,7.33,62.4,9.43,66.99,7.77,72.42,80.28,5.8,6.53,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Giannis,Antetokounmpo,PF,29,211,243,16,93,9.11,13.29,7.68,18.42,7.58,7.04,7.19,9.11,96.2,16.45,93.13,12.22,99.31,103.5,6.24,7.56,94.3,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Myles,Turner,C,29,211,250,16,83,7.94,8.89,7.73,14.26,7.48,10.37,7.35,8.92,81.5,12.29,68.18,7.94,83.76,87.62,5.78,8.14,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyle,Kuzma,PF,30,206,221,16,69,7.77,8.99,7.69,13.53,7.42,9.99,7.31,7.33,70.6,10.76,66.99,8.66,76.85,75.85,5.62,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bobby,Portis,PF,30,208,250,16,69,7.77,8.99,7.74,13.53,7.46,8.66,7.32,7.77,72.2,12.97,62.56,7.77,72.42,75.85,5.71,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Porter Jr.,PG,25,193,203,16,69,7.77,8.99,7.69,13.08,7.41,10.87,7.31,6.44,70.6,8.99,71.42,10.43,76.85,80.28,6.06,6.27,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Taurean,Prince,SF,31,198,218,16,69,7.77,7.21,7.78,10.87,7.42,10.87,7.35,6.89,66.5,8.99,62.56,7.77,72.42,75.85,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andre,Jackson Jr.,SG,23,198,210,16,83,7.94,6.94,7.68,10.86,7.47,7.94,7.29,7.46,68.0,9.86,77.9,8.43,78.9,92.48,6.17,6.58,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,AJ,Green,SG,25,193,190,16,50,7.44,6.44,7.78,9.96,7.42,10.68,7.37,6.36,62.6,7.16,55.4,7.44,60.0,62.6,5.58,6.14,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Trent Jr.,SG,26,196,209,16,50,7.44,7.16,7.74,10.68,7.41,10.32,7.35,6.36,62.6,7.52,55.4,7.44,60.0,62.6,5.86,6.22,65.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jericho,Sims,C,26,208,250,16,83,7.94,6.94,7.63,11.35,7.58,6.0,7.0,8.92,68.0,12.29,68.18,7.46,74.04,87.62,5.78,7.46,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Harris,SG,30,193,210,16,69,7.77,6.77,7.78,10.87,7.42,9.99,7.34,6.71,66.5,8.1,66.99,7.77,72.42,71.42,5.89,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ousmane,Dieng,SF,22,206,210,16,69,7.63,6.63,7.69,10.48,7.42,8.85,7.31,7.22,57.8,9.07,62.02,7.63,67.13,78.33,5.65,6.49,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Edwards,SG,24,196,225,17,83,8.92,10.83,7.78,16.26,7.47,13.29,7.36,6.78,87.8,10.83,87.62,10.37,88.62,97.34,6.26,6.58,85.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rudy,Gobert,C,31,216,258,17,83,8.92,7.92,7.63,13.29,7.63,6.0,7.0,9.4,77.0,16.66,68.18,7.46,78.9,77.9,5.78,8.14,87.0,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Julius,Randle,PF,29,203,250,17,69,8.66,9.87,7.69,14.41,7.43,9.1,7.3,7.77,74.7,12.53,66.99,9.54,76.85,75.85,5.62,6.44,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaden,McDaniels,SF,24,206,185,17,83,7.94,7.92,7.73,12.8,7.48,9.4,7.33,7.46,77.0,10.35,82.76,8.43,81.82,94.42,6.17,6.97,82.5,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Naz,Reid,C,25,206,264,17,69,7.77,8.1,7.69,13.08,7.46,9.99,7.33,8.21,72.2,11.64,62.56,8.21,75.12,80.28,5.71,6.71,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Donte,DiVincenzo,SG,28,193,203,17,69,7.77,7.66,7.78,11.76,7.41,11.76,7.35,6.71,72.2,8.99,71.42,9.1,76.85,80.28,6.16,6.27,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mike,Conley,PG,37,183,175,17,69,9.54,7.21,7.83,10.87,7.41,9.99,7.35,6.44,70.6,7.66,80.28,11.76,85.7,71.42,5.89,6.17,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyle,Anderson,SF,31,206,230,17,83,7.94,7.43,7.68,11.35,7.48,7.46,7.29,7.94,72.5,10.83,82.76,10.37,88.62,77.9,5.97,6.78,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ayo,Dosunmu,SG,25,196,200,17,83,7.94,7.43,7.73,12.32,7.47,9.4,7.33,6.97,72.5,8.89,82.76,9.4,83.76,87.62,5.97,6.39,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bones,Hyland,PG,24,188,169,17,50,7.44,7.52,7.78,11.04,7.4,10.68,7.33,6.36,62.6,7.16,59.0,9.24,63.6,66.2,5.58,6.14,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Joe,Ingles,SF,37,203,220,17,69,9.54,6.77,7.78,10.43,7.44,9.99,7.35,6.89,69.0,8.99,75.85,9.54,81.28,66.99,5.71,6.27,71.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Terrence,Shannon Jr.,SG,24,198,210,17,69,7.77,8.1,7.69,12.2,7.44,9.1,7.31,7.33,69.0,9.43,71.42,8.21,75.12,84.7,5.8,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zion,Williamson,PF,24,198,284,18,83,7.94,11.32,7.68,16.69,7.58,6.97,7.24,8.43,87.8,12.78,82.76,10.37,88.62,92.48,6.17,6.78,85.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dejounte,Murray,PG,28,196,180,18,83,7.94,9.37,7.78,14.75,7.46,10.37,7.33,6.49,81.5,10.35,87.62,12.32,88.62,90.54,6.46,6.29,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Poole,SG,26,193,194,18,50,7.44,8.24,7.78,12.12,7.4,11.4,7.32,6.36,64.0,7.52,62.6,9.24,63.6,66.2,5.72,6.14,65.0,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trey,Murphy III,SF,25,203,206,18,69,7.77,8.1,7.78,12.64,7.44,12.2,7.35,6.89,74.7,9.43,66.99,8.21,76.85,84.7,5.89,6.53,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Herbert,Jones,SF,26,201,206,18,83,7.94,7.43,7.73,11.83,7.48,9.4,7.33,7.46,72.5,10.35,87.62,8.92,78.9,92.48,6.75,6.78,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Saddiq,Bey,SF,25,201,215,18,69,7.77,7.66,7.74,12.2,7.41,11.76,7.33,6.89,70.6,9.87,66.99,7.77,72.42,80.28,5.71,6.36,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Hawkins,SG,23,196,190,18,69,7.77,7.21,7.78,11.76,7.42,11.76,7.35,6.44,70.6,7.66,66.99,7.77,72.42,84.7,5.71,6.17,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevon,Looney,C,29,206,222,18,83,8.92,7.43,7.58,12.32,7.53,6.0,7.0,9.4,68.0,14.23,73.04,8.43,78.9,77.9,5.78,6.78,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Yves,Missi,C,21,211,230,18,69,7.63,7.04,7.6,11.7,7.51,6.41,7.18,8.44,61.6,11.92,57.92,7.22,67.13,78.33,5.65,7.22,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Karlo,Matkovic,PF,23,208,231,18,69,7.77,7.21,7.64,11.76,7.46,8.21,7.3,7.77,66.5,10.76,62.56,7.77,72.42,80.28,5.71,6.8,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bryce,McGowens,SG,23,198,190,18,69,7.77,7.21,7.69,11.31,7.42,9.99,7.31,6.71,66.5,8.1,71.42,8.21,75.12,80.28,5.71,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derik,Queen,C,19,206,250,18,69,7.63,7.44,7.64,12.11,7.48,6.81,7.23,8.44,63.8,11.11,62.02,8.04,71.23,82.44,5.65,6.98,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Brunson,PG,28,188,190,19,69,8.66,9.87,7.81,14.41,7.45,10.87,7.36,6.44,78.8,8.54,80.28,11.76,87.43,82.98,5.89,6.17,78.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Karl-Anthony,Towns,C,29,213,248,19,69,8.66,9.43,7.78,15.29,7.48,10.87,7.35,8.66,78.8,13.41,62.56,9.1,81.28,80.28,5.71,7.06,78.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mikal,Bridges,SF,28,198,209,19,83,8.92,8.4,7.82,13.78,7.47,11.83,7.36,6.97,81.5,9.86,82.76,9.4,83.76,87.62,6.17,6.58,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,OG,Anunoby,SF,27,201,232,19,83,7.94,8.4,7.78,13.29,7.47,10.37,7.36,7.46,78.8,10.35,87.62,8.43,81.82,87.62,6.46,6.68,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Hart,SF,29,196,215,19,83,7.94,7.92,7.73,12.8,7.47,8.92,7.33,7.46,77.0,12.78,87.62,10.37,83.76,87.62,6.17,6.58,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Clarkson,SG,32,196,194,19,50,7.44,8.24,7.78,12.12,7.4,10.68,7.32,6.36,64.0,7.52,59.0,8.88,63.6,59.0,5.58,6.14,65.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Miles,McBride,PG,24,188,195,19,69,7.77,7.21,7.78,11.31,7.42,10.87,7.34,6.44,69.0,8.1,75.85,9.1,76.85,80.28,5.89,6.27,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mitchell,Robinson,C,27,213,240,19,83,7.94,6.94,7.53,12.32,7.63,6.0,7.0,9.4,72.5,15.26,73.04,6.97,74.04,87.62,5.78,7.94,85.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Landry,Shamet,SG,28,193,188,19,50,7.44,6.44,7.78,9.96,7.42,10.68,7.36,6.36,62.6,7.16,55.4,7.44,60.0,62.6,5.43,6.14,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyler,Kolek,PG,23,185,180,19,69,7.77,6.77,7.78,10.87,7.44,9.1,7.33,6.44,66.5,7.66,80.28,11.31,85.7,84.7,5.71,6.17,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jeremy,Sochan,PF,22,203,230,19,83,7.79,7.68,7.64,11.81,7.44,7.79,7.28,7.79,67.1,11.71,72.07,9.13,77.5,85.46,5.9,6.71,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jose,Alvarado,PG,27,183,180,19,83,7.94,6.94,7.82,10.86,7.44,9.4,7.33,6.49,72.5,7.92,82.76,10.37,83.76,87.62,6.46,6.19,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Shai,Gilgeous-Alexander,PG,26,198,195,20,83,8.92,11.32,7.87,16.26,7.51,9.4,7.34,6.97,90.5,9.86,92.48,12.32,93.48,97.34,6.46,6.97,88.8,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Chet,Holmgren,C,22,216,207,20,83,7.79,8.57,7.74,14.05,7.46,10.03,7.34,8.68,75.4,12.6,67.64,8.68,82.03,87.3,5.71,8.24,80.5,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Williams,SF,24,198,220,20,83,7.94,9.37,7.82,14.75,7.5,9.89,7.34,7.46,84.2,10.35,82.76,10.37,88.62,92.48,6.17,6.58,85.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luguentz,Dort,SG,26,193,215,20,93,8.07,7.59,7.78,12.74,7.44,12.22,7.36,7.04,81.8,9.67,93.13,8.07,83.76,93.13,6.56,6.52,87.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alex,Caruso,SG,31,196,186,20,93,8.07,7.07,7.78,11.7,7.45,10.15,7.34,6.83,79.9,9.15,98.31,10.15,88.94,87.94,6.56,6.52,87.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Hartenstein,C,27,213,250,20,83,7.94,7.92,7.68,13.29,7.58,6.0,7.0,8.92,77.0,14.23,73.04,9.4,83.76,87.62,5.78,7.46,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cason,Wallace,PG,21,191,195,20,83,7.79,6.79,7.74,10.91,7.44,9.13,7.33,6.44,67.1,8.13,76.5,9.13,77.5,85.46,6.07,6.27,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Joe,SG,25,193,165,20,69,7.77,6.77,7.78,10.87,7.42,12.2,7.37,6.44,72.2,7.66,66.99,7.77,72.42,80.28,5.71,6.17,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Wiggins,SF,26,198,197,20,69,7.77,7.21,7.74,11.31,7.44,9.99,7.34,6.89,69.0,8.99,71.42,8.21,75.12,80.28,5.8,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kenrich,Williams,SF,30,198,210,20,83,7.94,6.94,7.73,11.35,7.47,8.92,7.33,7.46,72.5,10.35,77.9,8.43,81.82,77.9,5.87,6.58,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Topic,PG,19,198,200,20,69,7.63,7.44,7.69,11.7,7.42,9.66,7.31,6.41,65.4,8.26,74.23,11.29,79.33,82.44,5.73,6.25,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jared,McCain,SG,20,188,180,20,69,7.63,7.85,7.83,12.11,7.42,11.7,7.37,6.41,69.1,7.44,66.13,8.04,69.5,82.44,5.65,6.16,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Paolo,Banchero,PF,22,208,250,21,69,8.44,9.89,7.69,14.53,7.44,8.44,7.29,8.04,72.9,11.52,70.23,9.66,75.23,79.95,5.73,6.57,72.4,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Franz,Wagner,SF,24,208,220,21,69,7.77,9.43,7.78,14.41,7.46,9.54,7.32,7.33,77.2,10.76,71.42,9.99,81.28,84.7,5.89,6.53,78.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Desmond,Bane,SG,27,196,215,21,69,7.77,9.43,7.81,13.97,7.44,13.08,7.38,6.44,78.8,9.43,75.85,9.99,81.28,80.28,5.89,6.27,78.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Suggs,PG,24,193,205,21,83,7.94,8.4,7.78,13.29,7.44,10.37,7.33,6.78,77.0,9.37,87.62,10.37,83.76,92.48,6.46,6.49,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Wendell,Carter Jr.,C,26,208,270,21,69,7.77,8.1,7.69,12.64,7.48,8.21,7.3,8.21,70.6,12.53,62.56,8.21,75.12,80.28,5.71,6.89,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonathan,Isaac,PF,27,211,230,21,93,8.07,7.59,7.68,12.22,7.48,7.56,7.29,8.59,77.0,12.26,98.31,8.07,83.76,93.13,6.56,7.56,90.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Black,PG,21,201,210,21,83,7.79,7.24,7.69,11.37,7.44,8.24,7.29,6.9,67.1,9.03,76.5,10.03,77.5,85.46,5.9,6.36,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Goga,Bitadze,C,25,211,250,21,69,7.77,7.21,7.64,12.2,7.51,6.44,7.18,8.66,66.5,12.53,62.56,7.33,72.42,80.28,5.71,7.06,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moritz,Wagner,C,28,211,245,21,69,7.77,8.1,7.74,12.64,7.46,8.66,7.31,7.77,70.6,10.76,58.14,8.21,75.12,75.85,5.71,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jett,Howard,SG,21,203,215,21,69,7.63,7.04,7.74,11.29,7.42,10.48,7.34,6.65,65.4,7.85,66.13,7.63,67.13,78.33,5.65,6.25,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jevon,Carter,PG,29,185,200,21,83,7.94,6.94,7.78,10.86,7.45,10.37,7.37,6.49,72.5,7.92,87.62,9.4,83.76,77.9,6.46,6.19,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tristan,da Silva,SF,23,203,215,21,69,7.77,7.21,7.69,11.76,7.44,9.1,7.31,7.33,66.5,9.43,66.99,7.77,72.42,80.28,5.71,6.53,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
